,review_date,review_rating,review_text,verified_purchase,review_time,review_textlength,helpful_review
1315,2/22/2019,5,Good value,True,2019-02-22 21:04:00,10,0
1316,2/22/2019,5,"Brilliant price on subscribe and save, having it on constant order, one of the best shampoos ever. Definitely recommend this product. Especially on subscribe and save",True,2019-02-22 21:41:00,166,4
1317,2/22/2019,5,"Lovely fragrance, anti persdperant not just a body spray works too. On reorder, good value for money",True,2019-02-22 04:20:00,100,0
1318,2/22/2019,5,"Love this product, and more importantly the fantastic smells. I buy this shower gel all the time.",True,2019-02-22 01:53:00,97,5
1319,2/22/2019,5,Nice smell and price is cheap!,True,2019-02-22 04:29:00,30,2
1320,3/19/2019,5,Really good price,True,2019-03-19 08:24:00,17,2
1321,3/5/2019,5,Leaves clothes smelling lovely and feeling soft. Good price too.,True,2019-03-05 07:49:00,64,2
1322,3/5/2019,5,"Excellent product, price and service - couldn't fault it in any way",True,2019-03-05 11:48:00,67,1
1323,3/15/2019,5,Great bargain! Bottles seemed so tiny but you really don't need a lot for soft and beautifully scented clothes. Batgain,False,2019-03-15 17:30:00,119,0
1324,3/12/2019,5,Absolutely love this comfort love the smell love everything about it absolutely a fab all round ????????,True,2019-03-12 18:28:00,104,0
1325,3/11/2019,5,"My favourite conditioner, because I like the way it smells.",False,2019-03-11 04:40:00,59,2
1326,3/9/2019,4,"Love the fragrance of this item, came well packaged arrived promptly too",True,2019-03-09 07:14:00,72,5
1327,2/25/2019,5,Clothes smell lovely and fabric is beautiful and soft. The fresh smell lasts all day on my clothes.,True,2019-02-25 08:29:00,99,2
1328,2/22/2019,4,"My friend recommended it to me. After several washes, I hardly to see the difference by adding it. Good thing is there is plenty of it, many washes...",True,2019-02-22 22:23:00,150,4
1329,2/22/2019,4,Great washing capsules.,True,2019-02-22 15:48:00,23,4
1330,2/22/2019,4,Great washing capsules.,True,2019-02-22 04:03:00,23,3
1331,2/22/2019,4,Great washing capsules.,True,2019-02-22 13:06:00,23,0
1332,2/22/2019,4,Great washing capsules.,True,2019-02-22 10:14:00,23,0
1333,2/23/2019,3,"Great offer by Superdrug, however it looks like St Ives have changed the ingredients for this product as it is not as effective as I remember it being - in particular the texture, consistency and smell is very different. They need to bring back the old product!",False,2019-02-23 08:01:00,261,4
1334,3/12/2019,4,Leaves my severely damaged hair moisturised and fluffy. Couldn2019t ask for anymore considering the already amazing value for money and price.,False,2019-03-12 03:02:00,142,1
1335,2/26/2019,5,"I discovered this amazing product 2 years ago and since then it has become a staple of mine! I love how after usage the skin feels tanned enough, much softer and shimmery as well. Could not recommend it more!",False,2019-02-26 16:02:00,208,1
1336,3/14/2019,5,"Great product, it's the only moisturiser I use on my sensitive skin.",False,2019-03-14 14:24:00,68,0
1337,3/1/2019,5,I have eczema and acne rosacea on my face and I use this coz have very dry skin and other products sting my face and make it worse where as this it makes my skin nice and soft and is very effective and helps my eczema too.,False,2019-03-01 03:34:00,222,4
1338,2/23/2019,5,"So I have a oily combination skin type and I am forever getting spots and blackheads in my t-zone because of this, especially over my nose. Being fed up with it all I started to cleanse, tone and moisturise. This toner is by far the best one I have ever used. It smells amazing. It doesn2019t irritate my skin like some other brands I2019ve tried do (despite not having sensitive skin) and my blackheads and spots are clearing up. My oily t-zone isn2019t so much of a problem anymore. Definitely getting this from now on and recommending to anyone that has similar issues to me [This review was collected as part of a promotion.]",False,2019-02-23 04:27:00,629,1
1339,2/23/2019,5,"I2019ve been using this product for a few days now and I have to say that is really kind to skin.It doesn2019t had a bad smell,my skin feels so smooth and soft after using it.I truly recommend this product to everyone. [This review was collected as part of a promotion.]",False,2019-02-23 15:23:00,270,0
1340,2/25/2019,5,"This product is really surprising! It leaves my face looking and feeling so smooth, soft and fresh! Its a really gentle product and feels amazing when being massaged into wet skin. It rinses off without leaving and any residue and is fantastic value for money! I would certainly recommend this product as part of your every day skin care routine. [This review was collected as part of a promotion.]",False,2019-02-25 05:29:00,398,5
1341,3/16/2019,5,I always buy this product. It is really creamy and doesn't irritate my skin,False,2019-03-16 07:57:00,75,1
1342,2/25/2019,4,"Bought this for someone else while I was doing my shop, so can2019t personally comment on the use of it. They always use simple wash and face scrub, say it2019s doesn2019t dry out her skin.",False,2019-02-25 03:38:00,189,4
1343,3/2/2019,4,"Having sensitive skin it's usually difficult to find a facial wash that is effective, refreshing, gentle and doesn't dry out my skin. This ticked all those boxes and my skin was left feeling clean and fresh. I will definitely be buying this Simple product again. [This review was collected as part of a promotion.]",False,2019-03-02 02:53:00,314,3
1344,3/2/2019,5,"Suffering from mild Ezyema, my skin has always been sensitive and dry so i2019m very careful when using skincare products preferring brands who use no nasties. I2019ve been a fan of Simple for a while now, using their moisturisers and face wipes and have just switched to using their Kind to Skin face wash. 3 weeks in and i2019ve noticed my skin is more radiant and less dry than it has been, with my face left feeling clean and fresh after each wash. It2019s light, refreshing, non perfumed and best of all kind to skin but still cleansing. A great every day mild cleanser that you can introduce to your skin care regime. A great product at a very affordable price range. [This review was collected as part of a promotion.]",False,2019-03-02 03:43:00,725,3
1345,3/19/2019,4,"I bought this a few months ago due to the fact that I love Simple skincare products and was looking for a drugstore face wash that didn2019t have lots of nasties. This is the perfect gentle face wash after I take my makeup off, leaved my skin feeling very soft and clean, followed by Simple moisturiser and it2019s a no brainer. [This review was collected as part of a promotion.]",False,2019-03-19 05:53:00,380,2
1346,3/13/2019,4,"I really like this product, I use it in my double cleansing routine, after using oil to remove my makeup, this product helps removing all the rest. I feel that it really respect my acne prone skin and leaves it fresh and smooth. [This review was collected as part of a promotion.]",False,2019-03-13 13:32:00,280,0
1347,2/26/2019,5,I use to use shops own brand face wash which seemed to dry my face out and cause spots since trying the simple kind refreshing face wash my face has never felt as soft and no signs of dry skin or spots will definitely be buying this face wash [This review was collected as part of a promotion.],False,2019-02-26 06:19:00,294,0
1348,2/24/2019,5,I usually like a moisturising face wash as I have fairly dry skin but this is lovely to use after a long day. Leaves no residue and left my skin feeling really soft. I need to be careful not to use too much as a little can go along way. [This review was collected as part of a promotion.],False,2019-02-24 05:31:00,288,2
1349,3/1/2019,3,"I2019ve been using this daily, the product lathers up nicely with a little water and the bottle is a good size so it2019ll last a long time. I found it quite drying on my skin compared to other facial washes I2019ve used and I don2019t think even the smell was refreshing to me which was a little disappointing [This review was collected as part of a promotion.]",False,2019-03-01 23:54:00,362,1
1350,2/26/2019,5,I2019ve been using this face wash for just over a week now. I2019m really happy with the way it makes my skin feel. It2019s not drying all and has no harsh chemical smells. It lathers up really well and a little goes a long way. It removes my make up well and leaves my skin nice and soft . Great packaging in a easy squeeze tube. [This review was collected as part of a promotion.],False,2019-02-26 14:50:00,382,2
1351,3/15/2019,5,"I really liked this face wash and I would definitely buy it in the future. My skin reacts well to simple products, my face was glowing when I got out of the shower. I would definitely rocemmend to a friend as well. [This review was collected as part of a promotion.]",False,2019-03-15 18:13:00,266,0
1352,2/26/2019,5,This is something I've never tried before and I've now been using it daily and my skin in looking and feeling better. It has a very delicate smell and is easy on the skin and is all goodness I absolutely love this x [This review was collected as part of a promotion.],False,2019-02-26 07:27:00,267,0
1353,3/5/2019,5,This bleach has became a bit of a obsession of mine. living in a very big house 6 bed pool room I use 2 bottles of this each day and I have to say I luv it!!. I always used the pink bleach in the stables aswell but my new favourite has to be the white 1. My maid thought it was for white washing and added it to the whites bedding towels ect and it done the trick there aswell.,False,2019-03-05 07:09:00,377,1
1354,3/10/2019,5,I always used the honey suckle and sandalwood 55 wash bottle and loved the smell of that . But when I was in Asda yesterday I smelt this one and wow can honestly say I will be making a permanent change to this one its beautiful cherry blossom and sweet pea such beautiful smells I just wish you would sell the bigger size bottle of this the 55washes one like you do in the honey suckle and sandal wood one can you start selling the 55 wash in this one please? Thanks,False,2019-03-10 07:47:00,467,2
1355,3/3/2019,5,"This is one of the nicest smelling fabric conditioners I have smelt ever. My clothes always have a beautiful scent after using and I just cant get enough of it, mmmm! Please dont stop making this Comfort people!",False,2019-03-03 12:01:00,213,3
1356,2/27/2019,4,Bought this when down in price. Smells in tub. Cleans good on a 30 wash. Only reason why I won't buy again clothes don't smell like they do when you put them in.,False,2019-02-27 06:25:00,161,0
1357,2/23/2019,5,"I've been using this product for a few days now and I have to say that is really kind to skin.It doesn't had a bad smell,my skin feels so smooth and soft after using it.I truly recommend this product to everyone. [This review was collected as part of a promotion.]",False,2019-02-23 12:49:00,264,0
1358,3/14/2019,5,"I've been using this remover for years. It's not scented, not greasy & doesn't irritate the eye area even when removing stubborn mascara. Fantastic value too.",False,2019-03-14 04:30:00,158,2
1359,2/23/2019,5,"So I have a oily combination skin type and I am forever getting spots and blackheads in my t-zone because of this, especially over my nose. Being fed up with it all I started to cleanse, tone and moisturise. This toner is by far the best one I have ever used. It smells amazing. It doesn't irritate my skin like some other brands I've tried do (despite not having sensitive skin) and my blackheads and spots are clearing up. My oily t-zone isn't so much of a problem anymore. Definitely getting this from now on and recommending to anyone that has similar issues to me [This review was collected as part of a promotion.]",False,2019-02-23 04:49:00,620,0
1360,3/1/2019,5,I have eczema and acne rosacea on my face and I use this coz have very dry skin and other products sting my face and make it worse where as this it makes my skin nice and soft and is very effective and helps my eczema too.,False,2019-03-01 15:17:00,222,1
1361,3/1/2019,3,"I've been using this daily, the product lathers up nicely with a little water and the bottle is a good size so it'll last a long time. I found it quite drying on my skin compared to other facial washes I've used and I don't think even the smell was refreshing to me which was a little disappointing [This review was collected as part of a promotion.]",False,2019-03-01 00:53:00,350,1
1362,3/2/2019,5,"Suffering from mild Ezyema, my skin has always been sensitive and dry so i'm very careful when using skincare products preferring brands who use no nasties. I've been a fan of Simple for a while now, using their moisturisers and face wipes and have just switched to using their Kind to Skin face wash. 3 weeks in and i've noticed my skin is more radiant and less dry than it has been, with my face left feeling clean and fresh after each wash. It's light, refreshing, non perfumed and best of all kind to skin but still cleansing. A great every day mild cleanser that you can introduce to your skin care regime. A great product at a very affordable price range. [This review was collected as part of a promotion.]",False,2019-03-02 06:34:00,713,1
1363,2/24/2019,5,I usually like a moisturising face wash as I have fairly dry skin but this is lovely to use after a long day. Leaves no residue and left my skin feeling really soft. I need to be careful not to use too much as a little can go along way. [This review was collected as part of a promotion.],False,2019-02-24 06:14:00,288,1
1364,3/2/2019,4,"Having sensitive skin it's usually difficult to find a facial wash that is effective, refreshing, gentle and doesn't dry out my skin. This ticked all those boxes and my skin was left feeling clean and fresh. I will definitely be buying this Simple product again. [This review was collected as part of a promotion.]",False,2019-03-02 07:07:00,314,3
1365,3/13/2019,4,"I really like this product, I use it in my double cleansing routine, after using oil to remove my makeup, this product helps removing all the rest. I feel that it really respect my acne prone skin and leaves it fresh and smooth. [This review was collected as part of a promotion.]",False,2019-03-13 23:50:00,280,0
1366,2/25/2019,5,"This product is really surprising! It leaves my face looking and feeling so smooth, soft and fresh! Its a really gentle product and feels amazing when being massaged into wet skin. It rinses off without leaving and any residue and is fantastic value for money! I would certainly recommend this product as part of your every day skin care routine. [This review was collected as part of a promotion.]",False,2019-02-25 01:03:00,398,4
1367,2/26/2019,5,I use to use shops own brand face wash which seemed to dry my face out and cause spots since trying the simple kind refreshing face wash my face has never felt as soft and no signs of dry skin or spots will definitely be buying this face wash [This review was collected as part of a promotion.],False,2019-02-26 00:41:00,294,0
1368,2/26/2019,5,I've been using this face wash for just over a week now. I'm really happy with the way it makes my skin feel. It's not drying all and has no harsh chemical smells. It lathers up really well and a little goes a long way. It removes my make up well and leaves my skin nice and soft . Great packaging in a easy squeeze tube. [This review was collected as part of a promotion.],False,2019-02-26 04:23:00,373,0
1369,3/19/2019,4,"I bought this a few months ago due to the fact that I love Simple skincare products and was looking for a drugstore face wash that didn't have lots of nasties. This is the perfect gentle face wash after I take my makeup off, leaved my skin feeling very soft and clean, followed by Simple moisturiser and it's a no brainer. [This review was collected as part of a promotion.]",False,2019-03-19 13:55:00,374,4
1370,2/26/2019,5,This is something I've never tried before and I've now been using it daily and my skin in looking and feeling better. It has a very delicate smell and is easy on the skin and is all goodness I absolutely love this x [This review was collected as part of a promotion.],False,2019-02-26 05:14:00,267,0
1371,3/15/2019,5,"I really liked this face wash and I would definitely buy it in the future. My skin reacts well to simple products, my face was glowing when I got out of the shower. I would definitely rocemmend to a friend as well. [This review was collected as part of a promotion.]",False,2019-03-15 16:13:00,266,2
1372,3/5/2019,5,"This is the best face wash that I have used. It is gentle, fragrance free and it does not dry your skin.",False,2019-03-05 03:09:00,104,1
1373,2/23/2019,3,I found that a lot of product was needed to remove eye make up. It made my skin feel quite dry around my eyes after using as well.,False,2019-02-23 01:43:00,130,2
1374,3/3/2019,4,A nice mixture of variety you get two of each flavour but its a bit too creamy compared to other brands..,False,2019-03-03 07:49:00,105,1
1375,3/23/2019,5,These are yummy especially the almond flavoured one as it just melts in your mouth. This is my FAVE! The white chocolate flavoured ice cream is rich and creamy. Its great for white chocolate lovers. All three are scrumptious in their own special way. If you like dark chocolate there is a sweet treat in there for you too. I would 100% recommend!!,False,2019-03-23 09:18:00,347,3
1376,2/26/2019,2,"For hard water areas, which is most of England, you need to use two capsules in a wash giving only 19 washes in this packet, not the 38 advertised.",False,2019-02-26 01:45:00,147,4
1377,3/7/2019,3,"These capsules do a good job but the last two times I've purchased them some have split in the packet. This is inconvenient, messy and wasteful. They are kept in a cool cupboard so they must be getting damaged in transit. Will be using Persil liquid until I read the problem has gone away.",False,2019-03-07 23:39:00,289,4
1378,3/1/2019,4,"Just pop it in the washer, add washing and press go. No problems just simple.",False,2019-03-01 07:07:00,77,0
1379,2/23/2019,5,"Low carb, genuine taste and often on offer. Nothing wrong with the bottle....",False,2019-02-23 04:25:00,77,4
1380,2/23/2019,5,What can I say! This ice cream was absolutely gorgeous! Thoroughly recommend. Yummy!,False,2019-02-23 07:06:00,84,0
1381,3/23/2019,5,Ive tried to substitute Magnums with other brands but there is always the Not a Magnum disappointment from the family. I give up! Somethings are not worth cost cutting for. Theyre just delicious.,False,2019-03-23 22:38:00,199,1
1382,3/8/2019,5,What can I say but a classic smell and they came quick,True,2019-03-08 04:08:00,54,1
1383,3/3/2019,5,Gift for my dad. He was pleased,True,2019-03-03 03:00:00,31,4
1384,3/7/2019,5,"Smells nice, its for my boys",True,2019-03-07 01:19:00,29,0
1385,3/2/2019,5,Good,True,2019-03-02 21:49:00,4,3
1386,2/24/2019,5,Brilliant product and first class delivery to Spain--well done.,True,2019-02-24 00:37:00,63,4
1387,2/24/2019,2,They just seem a bit weird compared to the supermarket ones. I pour hot water on them but the noodles are quite tough and dried out. The ones from the supermarket as soon as I pour water on them I can easily mix it around with a fork but not these ones.... strange.,True,2019-02-24 05:14:00,265,1
1388,3/7/2019,5,"Smells nice, its for my boys",True,2019-03-07 17:29:00,29,2
1389,3/8/2019,5,What can I say but a classic smell and they came quick,True,2019-03-08 22:19:00,54,1
1390,3/3/2019,5,Gift for my dad. He was pleased,True,2019-03-03 14:19:00,31,3
1391,3/2/2019,5,Good,True,2019-03-02 00:39:00,4,4
1392,2/24/2019,5,Decent value and delivered next day on prime so convenient too.,True,2019-02-24 14:28:00,63,2
1393,3/18/2019,5,Awsme,True,2019-03-18 07:17:00,5,2
1394,2/23/2019,3,Lovely smell but not very big for washes,True,2019-02-23 19:27:00,40,4
1395,3/10/2019,5,Products as expected and better value than supermarket,True,2019-03-10 23:27:00,54,2
1396,3/9/2019,5,"I love the combination of the three products to buy together. The y work well together, the fragrance smell nice.",True,2019-03-09 07:24:00,113,0
1397,2/25/2019,2,"Good quality usually. But i have a subscription and the past 2 times it has been delivered, the bottle of washing liquid has leaked everywhere and I've only had the beads and conditioner to use.",True,2019-02-25 17:18:00,194,2
1398,3/5/2019,2,Smells lovely but it was all a lot smaller than I expected for the price. Its half the price in supermarkets for the sizes you get on amazon,True,2019-03-05 07:37:00,141,2
1399,2/23/2019,1,Washing liquid had leaked in the box,True,2019-02-23 17:23:00,36,4
1400,3/19/2019,5,Really good for the price,True,2019-03-19 13:21:00,25,1
1401,3/19/2019,3,Veey crafty! Price stays the same even though theyve changed the bottles and how many washes you get! Your now getting 2 washes less!,True,2019-03-19 03:03:00,134,5
1402,2/23/2019,5,product as described,True,2019-02-23 05:06:00,20,2
1403,3/12/2019,5,Great product says what it does on the tin,True,2019-03-12 09:37:00,42,3
1404,3/12/2019,3,Not as good as the powder. Less suds and not totally cleaned.,True,2019-03-12 13:51:00,61,2
1405,3/10/2019,5,As expected. Better value than supermarket.,True,2019-03-10 00:09:00,43,0
1406,3/8/2019,5,Washes well,True,2019-03-08 21:11:00,11,2
1407,3/6/2019,5,"Quick delivery, good value",True,2019-03-06 04:31:00,26,2
1408,3/5/2019,5,"Some things in life are enjoyable to buy and some things plainly are not. No matter how pretty the product and how bright and bold the actual washing detergent is, it will always be a grudge purchase. No one likes to have dirty smelly clothes and wash powder / tablets / capsules are a necessity that makes a hole in everyone's weekly grocery budget that could be better spent on something interesting such as cakes or exotic vegetables that you have to look up how to cook. Along with Ariel, Fairy and Bold, Persil is one of the big brands that dominant the market for detergents. It is owned by global consumer products giant Unilever who are experts at branding and marketing. It is refreshing to see these capsules at such reasonable value., they work out 15p each which is an absolute bargain. Even the dodgy imitation ones you find in sub prime supermarkets are more than these, and the great thing about Persil is that you can guarantee that the product is going to be high quality. These capsules come in a rubbery gossamer coated casing containing a different brightly coloured gel like liquids in each of the four compartments. And very funky they look too with purple, green, white and grey swirls of gu. These things wash your clothes nicely too and have a pleasant smell without being too overbearing. I have no idea what happens to the plasticated casing on the outside of the capsule after you put in in the washing machine. Maybe it bio-de-grades, maybe it disappears by magic, this is one of lives great mysteries like the Great Sphinx at Giza, the Bermuda Triangle or the meaning of the Voynich Manuscript.",True,2019-03-05 10:58:00,1624,1
1409,3/5/2019,5,Please wash really well and there is no residue left in the drum. Washing comes out clean and smelling fresh.,True,2019-03-05 17:48:00,109,3
1410,2/24/2019,5,"Happy with purchasing this product in bulk, cheaper than picking it up from the supermarket. Did not find any residue after the wash.",True,2019-02-24 01:13:00,133,2
1411,2/23/2019,5,product as described,True,2019-02-23 12:38:00,20,2
1412,3/17/2019,4,it clean well,True,2019-03-17 00:51:00,13,3
1413,3/16/2019,5,Second time ordering these. Bargain pack means it works out the same per capsule as a shops own brand! Clean the clothes well. Will definitely reorder again,True,2019-03-16 16:41:00,156,2
1414,3/13/2019,5,Product as described. Arrived on time and great value for money .,True,2019-03-13 10:57:00,65,4
1415,3/12/2019,5,Great bulk buy obviously you need space but it's something that you use and need,True,2019-03-12 11:56:00,80,4
1416,3/5/2019,5,Please wash really well and there is no residue left in the drum. Washing comes out clean and smelling fresh.,True,2019-03-05 12:42:00,109,2
1417,2/24/2019,5,"Happy with purchasing this product in bulk, cheaper than picking it up from the supermarket. Did not find any residue after the wash.",True,2019-02-24 05:57:00,133,5
1418,2/23/2019,5,product as described,True,2019-02-23 01:44:00,20,2
1419,3/17/2019,4,it clean well,True,2019-03-17 20:14:00,13,0
1420,3/16/2019,5,Second time ordering these. Bargain pack means it works out the same per capsule as a shops own brand! Clean the clothes well. Will definitely reorder again,True,2019-03-16 06:51:00,156,2
1421,3/13/2019,5,Product as described. Arrived on time and great value for money .,True,2019-03-13 07:51:00,65,1
1422,3/12/2019,5,Great bulk buy obviously you need space but it's something that you use and need,True,2019-03-12 21:43:00,80,2
1423,3/12/2019,5,Great product says what it does on the tin,True,2019-03-12 10:27:00,42,3
1424,3/12/2019,3,Not as good as the powder. Less suds and not totally cleaned.,True,2019-03-12 06:51:00,61,1
1425,3/10/2019,5,As expected. Better value than supermarket.,True,2019-03-10 23:17:00,43,4
1426,3/8/2019,5,Washes well,True,2019-03-08 16:00:00,11,0
1427,3/6/2019,5,"Quick delivery, good value",True,2019-03-06 20:28:00,26,2
1428,3/5/2019,5,"Some things in life are enjoyable to buy and some things plainly are not. No matter how pretty the product and how bright and bold the actual washing detergent is, it will always be a grudge purchase. No one likes to have dirty smelly clothes and wash powder / tablets / capsules are a necessity that makes a hole in everyone's weekly grocery budget that could be better spent on something interesting such as cakes or exotic vegetables that you have to look up how to cook. Along with Ariel, Fairy and Bold, Persil is one of the big brands that dominant the market for detergents. It is owned by global consumer products giant Unilever who are experts at branding and marketing. It is refreshing to see these capsules at such reasonable value., they work out 15p each which is an absolute bargain. Even the dodgy imitation ones you find in sub prime supermarkets are more than these, and the great thing about Persil is that you can guarantee that the product is going to be high quality. These capsules come in a rubbery gossamer coated casing containing a different brightly coloured gel like liquids in each of the four compartments. And very funky they look too with purple, green, white and grey swirls of gu. These things wash your clothes nicely too and have a pleasant smell without being too overbearing. I have no idea what happens to the plasticated casing on the outside of the capsule after you put in in the washing machine. Maybe it bio-de-grades, maybe it disappears by magic, this is one of lives great mysteries like the Great Sphinx at Giza, the Bermuda Triangle or the meaning of the Voynich Manuscript.",True,2019-03-05 11:32:00,1624,2
1429,3/17/2019,4,it clean well,True,2019-03-17 07:28:00,13,1
1430,3/16/2019,5,Second time ordering these. Bargain pack means it works out the same per capsule as a shops own brand! Clean the clothes well. Will definitely reorder again,True,2019-03-16 16:20:00,156,3
1431,3/13/2019,5,Product as described. Arrived on time and great value for money .,True,2019-03-13 00:59:00,65,5
1432,3/12/2019,5,Great bulk buy obviously you need space but it's something that you use and need,True,2019-03-12 19:24:00,80,0
1433,3/12/2019,5,Great product says what it does on the tin,True,2019-03-12 16:36:00,42,4
1434,3/12/2019,3,Not as good as the powder. Less suds and not totally cleaned.,True,2019-03-12 22:25:00,61,1
1435,3/10/2019,5,As expected. Better value than supermarket.,True,2019-03-10 00:40:00,43,2
1436,3/8/2019,5,Washes well,True,2019-03-08 09:42:00,11,0
1437,3/6/2019,5,"Quick delivery, good value",True,2019-03-06 11:08:00,26,1
1438,3/5/2019,5,"Some things in life are enjoyable to buy and some things plainly are not. No matter how pretty the product and how bright and bold the actual washing detergent is, it will always be a grudge purchase. No one likes to have dirty smelly clothes and wash powder / tablets / capsules are a necessity that makes a hole in everyone's weekly grocery budget that could be better spent on something interesting such as cakes or exotic vegetables that you have to look up how to cook. Along with Ariel, Fairy and Bold, Persil is one of the big brands that dominant the market for detergents. It is owned by global consumer products giant Unilever who are experts at branding and marketing. It is refreshing to see these capsules at such reasonable value., they work out 15p each which is an absolute bargain. Even the dodgy imitation ones you find in sub prime supermarkets are more than these, and the great thing about Persil is that you can guarantee that the product is going to be high quality. These capsules come in a rubbery gossamer coated casing containing a different brightly coloured gel like liquids in each of the four compartments. And very funky they look too with purple, green, white and grey swirls of gu. These things wash your clothes nicely too and have a pleasant smell without being too overbearing. I have no idea what happens to the plasticated casing on the outside of the capsule after you put in in the washing machine. Maybe it bio-de-grades, maybe it disappears by magic, this is one of lives great mysteries like the Great Sphinx at Giza, the Bermuda Triangle or the meaning of the Voynich Manuscript.",True,2019-03-05 22:37:00,1624,3
1439,3/5/2019,5,Please wash really well and there is no residue left in the drum. Washing comes out clean and smelling fresh.,True,2019-03-05 12:05:00,109,1
1440,2/24/2019,5,"Happy with purchasing this product in bulk, cheaper than picking it up from the supermarket. Did not find any residue after the wash.",True,2019-02-24 12:12:00,133,1
1441,2/23/2019,5,product as described,True,2019-02-23 06:01:00,20,1
1442,3/17/2019,4,it clean well,True,2019-03-17 02:29:00,13,5
1443,3/16/2019,5,Second time ordering these. Bargain pack means it works out the same per capsule as a shops own brand! Clean the clothes well. Will definitely reorder again,True,2019-03-16 07:47:00,156,5
1444,3/13/2019,5,Product as described. Arrived on time and great value for money .,True,2019-03-13 20:48:00,65,4
1445,3/12/2019,5,Great bulk buy obviously you need space but it's something that you use and need,True,2019-03-12 03:20:00,80,1
1446,3/12/2019,5,Great product says what it does on the tin,True,2019-03-12 11:20:00,42,2
1447,3/12/2019,3,Not as good as the powder. Less suds and not totally cleaned.,True,2019-03-12 07:02:00,61,0
1448,3/10/2019,5,As expected. Better value than supermarket.,True,2019-03-10 20:21:00,43,2
1449,3/8/2019,5,Washes well,True,2019-03-08 03:48:00,11,5
1450,3/6/2019,5,"Quick delivery, good value",True,2019-03-06 13:02:00,26,0
1451,3/5/2019,5,"Some things in life are enjoyable to buy and some things plainly are not. No matter how pretty the product and how bright and bold the actual washing detergent is, it will always be a grudge purchase. No one likes to have dirty smelly clothes and wash powder / tablets / capsules are a necessity that makes a hole in everyone's weekly grocery budget that could be better spent on something interesting such as cakes or exotic vegetables that you have to look up how to cook. Along with Ariel, Fairy and Bold, Persil is one of the big brands that dominant the market for detergents. It is owned by global consumer products giant Unilever who are experts at branding and marketing. It is refreshing to see these capsules at such reasonable value., they work out 15p each which is an absolute bargain. Even the dodgy imitation ones you find in sub prime supermarkets are more than these, and the great thing about Persil is that you can guarantee that the product is going to be high quality. These capsules come in a rubbery gossamer coated casing containing a different brightly coloured gel like liquids in each of the four compartments. And very funky they look too with purple, green, white and grey swirls of gu. These things wash your clothes nicely too and have a pleasant smell without being too overbearing. I have no idea what happens to the plasticated casing on the outside of the capsule after you put in in the washing machine. Maybe it bio-de-grades, maybe it disappears by magic, this is one of lives great mysteries like the Great Sphinx at Giza, the Bermuda Triangle or the meaning of the Voynich Manuscript.",True,2019-03-05 05:51:00,1624,1
1452,3/5/2019,5,Please wash really well and there is no residue left in the drum. Washing comes out clean and smelling fresh.,True,2019-03-05 08:38:00,109,2
1453,2/24/2019,5,"Happy with purchasing this product in bulk, cheaper than picking it up from the supermarket. Did not find any residue after the wash.",True,2019-02-24 00:06:00,133,3
1454,2/23/2019,5,product as described,True,2019-02-23 04:57:00,20,4
1455,2/24/2019,4,These were delicious! Only complaint is that they are smaller than normal magnums...,False,2019-02-24 04:56:00,84,2
1456,3/18/2019,1,"I have been cleaning the bathrooms in our home with various liquids for years. I bought a cif power and shine and I'm completely disappointed. Tiles, ceramics, mirrors in streaks ...",False,2019-03-18 00:19:00,182,3
1457,3/21/2019,1,"Thought Id try this spray..... Im sorry to say, it leaves streaks all over the kitchen surfaces. Again and again. Ive used many Cif products before - all with great results - but this one is terrible!!",False,2019-03-21 08:55:00,204,3
1458,2/24/2019,5,"I have tried so many antiperspirants and all have let me down. LYNX is the only brand I can use that keeps me dry all day and night. I used to think that LYNX was just for teenagers and I had tried to move onto more expensive brands aimed at the mid-range male market, but they just didn't work as good as I had hoped. I have returned to LYNX and now I smell good and stay dry.",True,2019-02-24 00:42:00,377,2
1459,2/24/2019,5,"Brilliant product, lasts a long time but can buy it for £5 elsewhere.",False,2019-02-24 16:24:00,69,2
1460,2/24/2019,5,Beautiful smell throughout all my washing tip marks,True,2019-02-24 00:51:00,51,1
1461,2/24/2019,5,"I have tried so many antiperspirants and all have let me down. LYNX is the only brand I can use that keeps me dry all day and night. I used to think that LYNX was just for teenagers and I had tried to move onto more expensive brands aimed at the mid-range male market, but they just didn't work as good as I had hoped. I have returned to LYNX and now I smell good and stay dry.",True,2019-02-24 15:36:00,377,4
1462,2/25/2019,5,"I love this wipes, the wipes are soft but strong. I use it at the late afternoon everyday, this let my face feeling refresh without the make up on. And I don't feel dry after using this wipes, when i am crazy, i don't even need to put the cream on. I am quite happy with the result of this new type of wipes. [This review was collected as part of a promotion.]",False,2019-02-25 09:59:00,360,1
1463,2/26/2019,5,"I discovered this amazing product 2 years ago and since then it has become a staple of mine! I love how after usage the skin feels tanned enough, much softer and shimmery as well. Could not recommend it more!",False,2019-02-26 10:00:00,208,0
1464,2/25/2019,5,"I love this wipes, the wipes are soft but strong. I use it at the late afternoon everyday, this let my face feeling refresh without the make up on. And I don't feel dry after using this wipes, when i am crazy, i don't even need to put the cream on. I am quite happy with the result of this new type of wipes. [This review was collected as part of a promotion.]",False,2019-02-25 06:28:00,360,0
1465,2/25/2019,5,"I bought this for my holidays and i love it, very fresh and smell nice all day long.",False,2019-02-25 05:37:00,84,0
